time,ecg,hr,rr,marker,norm_time
1747116505743505081,0.224,,,,0.4036306774
1747116505751208228,0.178,,,,0.4044009921
1747116505758911375,0.113,,926.0,,0.4051713068
1747116505766614522,0.038,,,,0.4059416215
1747116505774317669,-0.041,,,,0.4067119362
1747116505782020816,-0.111,,,,0.4074822509
1747116505789723963,-0.171,,,,0.4082525656
1747116505797427110,-0.212,,,,0.4090228803
1747116505805130257,-0.239,,,,0.409793195
1747116505812833404,-0.253,,,,0.4105635097
1747116505820536551,-0.258,,,,0.4113338244
1747116505828239698,-0.256,,,,0.4121041391
1747116505835942845,-0.251,,,,0.4128744538
1747116505843645992,-0.241,,,,0.4136447685
1747116505851349139,-0.234,,,,0.4144150832
1747116505859052286,-0.224,,,,0.4151853979
1747116505866755433,-0.215,,,,0.4159557126
1747116505874458580,-0.205,,,,0.4167260273
1747116505882161727,-0.195,,,,0.417496342
1747116505889864874,-0.188,,,,0.4182666567
1747116505897568021,-0.178,,,,0.4190369714
1747116505905271168,-0.171,,,,0.4198072861
1747116505912974315,-0.164,,,,0.4205776008
1747116505920677462,-0.157,,,,0.4213479155
1747116505928380609,-0.149,,,,0.4221182302
1747116505936083756,-0.145,,,,0.4228885449
1747116505943786903,-0.14,,,,0.4236588596
1747116505951490050,-0.135,,,,0.4244291743
1747116505959193197,-0.132,,,,0.425199489
1747116505966896344,-0.132,,,,0.4259698037
1747116505974599491,-0.13,,,,0.4267401184
1747116505982302638,-0.128,,,,0.4275104331
1747116505990005785,-0.125,,,,0.4282807478
1747116505997708932,-0.128,,,,0.4290510625
1747116506005412079,-0.125,,,,0.4298213772
1747116506013115226,-0.125,,,,0.4305916919
1747116506020818373,-0.123,,,,0.4313620066
1747116506028521520,-0.123,,,,0.4321323213
1747116506036224667,-0.123,,,,0.432902636
1747116506043927814,-0.118,,,,0.4336729507
1747116506051630961,-0.118,,,,0.4344432654
1747116506059334108,-0.116,,,,0.4352135801
1747116506067037255,-0.116,,,,0.4359838948
1747116506074740402,-0.116,,,,0.4367542095
1747116506082443549,-0.113,,,,0.4375245242
1747116506090146696,-0.116,,,,0.4382948389
1747116506097849843,-0.113,,,,0.4390651536
1747116506105552990,-0.111,,,,0.4398354683
1747116506113256137,-0.111,,,,0.440605783
1747116506120959284,-0.108,,,,0.4413760977
1747116506128662431,-0.106,,,,0.4421464124
1747116506136365578,-0.106,,,,0.4429167271
1747116506144068725,-0.103,,,,0.4436870418
1747116506151771872,-0.106,,,,0.4444573565
1747116506159475019,-0.103,,,,0.4452276712
1747116506167178166,-0.099,,,,0.4459979859
1747116506174881313,-0.096,,,,0.4467683006
1747116506182584460,-0.096,,,,0.4475386153
1747116506190287607,-0.094,,,,0.44830893
1747116506197990754,-0.091,,,,0.4490792447
1747116506205693923,-0.089,,,,0.4498495616
1747116506213396721,-0.089,,,,0.4506198414
1747116506221099519,-0.087,,,,0.4513901212
1747116506228802317,-0.087,,,,0.452160401
1747116506236505115,-0.087,,,,0.4529306808
1747116506244207913,-0.084,,,,0.4537009606
1747116506251910711,-0.084,,,,0.4544712404
1747116506259613509,-0.082,,,,0.4552415202
1747116506267316307,-0.079,,,,0.4560118
1747116506275019105,-0.082,,,,0.4567820798
1747116506282721903,-0.082,,,,0.4575523596
1747116506290424701,-0.082,,,,0.4583226394
1747116506298127499,-0.079,,,,0.4590929192
1747116506305830297,-0.07,,,,0.459863199
1747116506313533095,-0.055,,,,0.4606334788
1747116506321235893,-0.048,,,,0.4614037586
1747116506328938691,-0.043,,,,0.4621740384
1747116506336641489,-0.038,,,,0.4629443182
1747116506344344287,-0.041,,,,0.463714598
1747116506352047085,-0.045,,,,0.4644848778
1747116506359749883,-0.045,,,,0.4652551576
1747116506367452681,-0.053,,,,0.4660254374
1747116506375155479,-0.072,,,,0.4667957172
1747116506382858277,-0.084,,,,0.467565997
1747116506390561075,-0.079,,,,0.4683362768
